datetime,uk_negativity,uk_neutrality,uk_positivity,uk_compound,ru_negativity,ru_neutrality,ru_positivity,ru_compound,fighting
2022-05-09,0.07163414634146341,0.871219512195122,0.057268292682926825,-0.130509756097561,0.0523448275862069,0.8971724137931034,0.050413793103448276,-0.1319448275862069,1
2022-05-10,0.10180000000000002,0.8317777777777777,0.06631111111111111,-0.24759111111111112,0.07918518518518518,0.8542777777777778,0.06648148148148147,-0.3964907407407407,1
2022-05-11,0.08946511627906976,0.8572790697674418,0.05327906976744186,-0.2699093023255814,0.0628,0.8873555555555555,0.04986666666666667,-0.29230222222222224,1
2022-05-12,0.10084313725490196,0.8578235294117648,0.04145098039215686,-0.323343137254902,0.08176923076923076,0.8677499999999999,0.05036538461538462,-0.41780384615384614,1
2022-05-13,0.11683720930232558,0.8438139534883721,0.03934883720930232,-0.4747255813953488,0.10361702127659575,0.8372340425531916,0.05927659574468085,-0.4753212765957447,1
2022-05-14,0.07586440677966101,0.8856271186440678,0.03842372881355932,-0.29246949152542373,0.0646,0.8613200000000001,0.07414,-0.241086,1
2022-05-15,0.06666176470588236,0.8750294117647059,0.05841176470588235,-0.2003764705882353,0.07713333333333333,0.8724666666666667,0.05042222222222222,-0.2625133333333333,1
2022-05-16,0.06050526315789474,0.8892631578947369,0.05018947368421053,-0.1457178947368421,0.08040625,0.8680625,0.05153125,-0.2171875,1
2022-05-17,0.09805405405405405,0.860891891891892,0.04091891891891892,-0.4040135135135135,0.04856756756756757,0.902918918918919,0.04851351351351351,-0.17964324324324324,1
2022-05-18,0.06923404255319149,0.8887021276595745,0.04208510638297872,-0.17149574468085105,0.039275862068965516,0.9133448275862069,0.047344827586206895,-0.029693103448275863,1
2022-05-19,0.07587719298245614,0.887,0.037087719298245614,-0.30513508771929826,0.0762,0.8679,0.05593333333333333,-0.25514000000000003,1
2022-05-20,0.11773469387755102,0.8549387755102041,0.027551020408163266,-0.4451612244897959,0.06453125,0.87771875,0.0578125,0.014690624999999988,1
2022-05-21,0.0869,0.8774,0.035757142857142855,-0.33789142857142856,0.12791111111111111,0.8312666666666667,0.040622222222222226,-0.39651777777777775,1
2022-05-22,0.08585714285714285,0.8848571428571429,0.029285714285714286,-0.37038095238095237,0.0670952380952381,0.8954761904761904,0.03766666666666666,-0.2606952380952381,1
2022-05-23,0.10919298245614036,0.8660175438596491,0.024754385964912282,-0.5085877192982456,0.07308064516129031,0.8645,0.06243548387096774,-0.28365322580645164,1
2022-05-24,0.08763333333333333,0.8712833333333333,0.04111666666666667,-0.3459733333333333,0.0706268656716418,0.8863432835820895,0.04298507462686567,-0.12506567164179105,1
2022-05-25,0.09271428571428572,0.8495238095238096,0.057690476190476195,-0.09627619047619049,0.03783333333333334,0.9407222222222222,0.021361111111111112,-0.1834638888888889,1
2022-05-26,0.15253968253968253,0.8173650793650794,0.030000000000000002,-0.5858142857142857,0.11504444444444445,0.8473777777777778,0.037755555555555556,-0.5683955555555555,1
2022-05-27,0.05469230769230769,0.8998076923076923,0.045461538461538456,-0.06870961538461538,0.09546938775510204,0.8631836734693877,0.04146938775510204,-0.32942244897959183,1
2022-05-28,0.12197619047619049,0.8500714285714285,0.027999999999999997,-0.5981809523809524,0.08918478260869565,0.8772391304347826,0.03353260869565217,-0.44479021739130437,1
2022-05-29,0.08489108910891088,0.8819009900990099,0.03327722772277227,-0.24958613861386136,0.06583177570093458,0.8901214953271027,0.04416822429906542,-0.23297009345794395,1
2022-05-30,0.08861363636363637,0.8875681818181818,0.024,-0.3544136363636363,0.09012698412698412,0.8742063492063492,0.03584126984126984,-0.3862873015873016,1
2022-05-31,0.08925714285714285,0.8710285714285715,0.039657142857142856,-0.3838457142857143,0.1027,0.8495199999999999,0.04762,-0.648602,1
2022-06-01,0.11696551724137931,0.8544827586206897,0.028482758620689653,-0.6209413793103449,0.08988157894736842,0.8697236842105264,0.04039473684210526,-0.6236013157894738,1
2022-06-02,0.11503614457831325,0.869421686746988,0.015566265060240964,-0.5223759036144578,0.06285106382978724,0.8860212765957447,0.05117021276595744,-0.20619361702127662,1
2022-06-03,0.106675,0.8399000000000001,0.05345,-0.229045,0.0866774193548387,0.8760430107526881,0.03722580645161291,-0.2579010752688172,1
2022-06-04,0.13,0.8472000000000001,0.02285,-0.7091949999999999,0.08440425531914894,0.8764680851063831,0.03885106382978724,-0.4630212765957447,1
2022-06-05,0.09725714285714286,0.8835142857142857,0.019228571428571428,-0.5155714285714286,0.10952500000000001,0.8461500000000001,0.044325,-0.31804,1
2022-06-06,0.08593333333333333,0.8517333333333333,0.06233333333333333,-0.1274266666666667,0.104875,0.834625,0.06053125,-0.409871875,1
2022-06-07,0.11589090909090909,0.8328363636363636,0.05133636363636364,-0.44668636363636366,0.07087341772151899,0.875240506329114,0.05382278481012658,-0.11892025316455697,1
2022-06-08,0.12451724137931035,0.8407758620689655,0.03468965517241379,-0.49196551724137927,0.1665090909090909,0.7986181818181818,0.03483636363636364,-0.65862,1
2022-06-09,0.0975897435897436,0.8643846153846153,0.037974358974358975,-0.38242820512820513,0.1300138888888889,0.826625,0.04325,-0.6324000000000001,1
2022-06-10,0.10811904761904763,0.8491666666666666,0.04257142857142857,-0.22486190476190476,0.09771794871794871,0.8653333333333333,0.036974358974358974,-0.5131230769230769,1
2022-06-11,0.1145,0.8479404761904762,0.03755952380952381,-0.37248095238095236,0.10290350877192983,0.8594736842105264,0.03753508771929825,-0.512359649122807,1
2022-06-12,0.06005454545454545,0.8909090909090909,0.04916363636363637,-0.3083018181818181,0.10019642857142856,0.8542321428571428,0.045875,-0.4266178571428571,0
2022-06-13,0.08757303370786516,0.8617752808988763,0.05102247191011236,-0.23301011235955055,0.10290076335877862,0.8290839694656489,0.06789312977099236,-0.3140793893129771,0
2022-06-14,0.10350980392156862,0.845,0.05129411764705882,-0.40217254901960786,0.145,0.8218148148148148,0.033157407407407406,-0.6106777777777778,0
2022-06-15,0.10226829268292684,0.8675121951219512,0.03024390243902439,-0.3544609756097561,0.10096428571428571,0.8336785714285714,0.06539285714285714,-0.2878357142857143,0
2022-06-16,0.09107407407407407,0.8713703703703705,0.03762962962962963,-0.5354814814814814,0.09442,0.86508,0.04076,-0.430272,0
2022-06-17,0.111875,0.81925,0.0688125,-0.0787875,0.11646478873239437,0.8435211267605633,0.04002816901408451,-0.43069154929577463,0
2022-06-18,0.12004878048780487,0.8470731707317073,0.033024390243902434,-0.5327219512195122,0.1383818181818182,0.8189090909090909,0.04276363636363636,-0.6296490909090908,0
2022-06-19,0.12206666666666667,0.8224666666666667,0.055400000000000005,-0.11248666666666664,0.13436842105263158,0.8115263157894737,0.054,-0.5699842105263158,0
2022-06-20,0.0924054054054054,0.8800000000000001,0.027513513513513513,-0.3584756756756757,0.12217857142857143,0.8289107142857143,0.04894642857142857,-0.460175,0
2022-06-21,0.1152463768115942,0.8600579710144928,0.024666666666666667,-0.5297826086956522,0.12330769230769231,0.8296153846153846,0.04707692307692308,-0.5837615384615384,0
2022-06-22,0.0933913043478261,0.8857717391304348,0.020804347826086957,-0.28794239130434784,0.11641379310344827,0.8499482758620689,0.03358620689655172,-0.3042551724137931,0
2022-06-23,0.11749748743718594,0.8549497487437185,0.027542713567839196,-0.3879824120603015,0.11760416666666666,0.8626145833333334,0.01966666666666667,-0.5368364583333333,0
2022-06-24,0.038657142857142855,0.9546285714285714,0.006685714285714286,-0.09577428571428571,0.09379310344827585,0.9032758620689655,0.0035172413793103452,-0.6008896551724138,0
2022-06-25,0.06407142857142857,0.8795714285714286,0.05657142857142857,-0.12082857142857144,0.006,0.97575,0.01825,0.12765,0
2022-06-26,0.05011764705882353,0.9241764705882353,0.025705882352941176,-0.23982941176470587,0.126,0.856,0.018,-0.873,0
2022-06-27,0.10800000000000001,0.8572,0.034850000000000006,-0.319455,,,,,0
2022-06-28,0.12628571428571428,0.83,0.04371428571428571,-0.27045714285714284,0.176,0.732,0.092,-0.8442,0
2022-06-29,0.09871641791044776,0.8733134328358209,0.027985074626865673,-0.3149820895522388,0.11903846153846152,0.8408076923076924,0.04007692307692308,-0.44195,0
2022-06-30,0.090768,0.891496,0.017632000000000002,-0.3540712,0.07847761194029851,0.8886865671641792,0.03280597014925373,-0.2951582089552239,0
2022-07-01,0.06836190476190476,0.8900666666666666,0.04156190476190476,-0.15149047619047618,0.06864444444444444,0.8886777777777777,0.04262222222222222,-0.3306911111111111,0
2022-07-02,0.13016806722689075,0.8454117647058823,0.024369747899159664,-0.40814621848739496,0.05573846153846154,0.8922769230769231,0.052261538461538457,-0.14327384615384614,0
2022-07-03,0.10556737588652482,0.8578014184397164,0.03656737588652482,-0.3577304964539007,0.10296,0.87074,0.026160000000000003,-0.462234,0
2022-07-04,0.123056,0.841544,0.03536,-0.2691056,0.08738356164383562,0.875,0.037616438356164385,-0.34505890410958906,0
2022-07-05,0.11972357723577237,0.8548943089430895,0.0253739837398374,-0.38883252032520327,0.12347540983606557,0.8094098360655738,0.06706557377049181,-0.47825901639344265,0
2022-07-06,0.09065714285714285,0.8605142857142857,0.04884761904761904,-0.27928857142857144,0.16340277777777779,0.7887361111111111,0.04788888888888889,-0.47050694444444446,0
2022-07-07,0.11078448275862068,0.8474310344827587,0.041732758620689654,-0.47137586206896553,0.07365217391304348,0.8839347826086957,0.042282608695652174,-0.44919565217391305,0
2022-07-08,0.0911989247311828,0.8808387096774194,0.027897849462365593,-0.3275811827956989,0.06548,0.8836266666666668,0.050879999999999995,-0.13624666666666668,0
2022-07-09,0.096484375,0.877,0.026546875,-0.33799765625,0.1287560975609756,0.8055365853658537,0.06558536585365854,-0.6690780487804878,0
2022-07-10,0.10159322033898305,0.8525593220338984,0.045754237288135595,-0.3995135593220339,0.08213207547169811,0.8847547169811322,0.033188679245283015,-0.41361132075471696,0
2022-07-11,0.0956470588235294,0.8808308823529413,0.023463235294117646,-0.4454889705882353,0.10612345679012346,0.8540246913580247,0.03985185185185185,-0.5927271604938271,0
2022-07-12,0.10941104294478528,0.8588895705521472,0.031613496932515334,-0.3985110429447853,0.061212765957446805,0.9003617021276595,0.03846808510638298,-0.23533191489361704,0
2022-07-13,0.09287943262411348,0.8776950354609929,0.029382978723404254,-0.24132765957446808,0.050916666666666666,0.9237619047619048,0.025285714285714286,-0.28152738095238095,0
2022-07-14,0.09193137254901962,0.8870882352941177,0.02096078431372549,-0.32716078431372553,0.1115301204819277,0.8512048192771084,0.03710843373493976,-0.6371819277108434,0
2022-07-15,0.11877777777777777,0.8606250000000001,0.02048611111111111,-0.47620138888888885,0.08548837209302326,0.8951860465116279,0.019372093023255814,-0.5619093023255813,0
2022-07-16,0.059534883720930236,0.9053139534883721,0.03520930232558139,-0.16523023255813954,0.06856164383561644,0.8992876712328767,0.03210958904109589,-0.3544164383561644,0
2022-07-17,0.11774436090225564,0.8608195488721805,0.02142105263157895,-0.40737293233082705,0.07844262295081968,0.8801803278688525,0.041344262295081965,-0.25100819672131147,0
2022-07-18,0.08342483660130719,0.8873267973856209,0.029169934640522876,-0.29005686274509807,0.047125,0.9151666666666666,0.03766666666666667,-0.145025,0
2022-07-19,0.06713043478260869,0.8957130434782609,0.03713043478260869,-0.16020173913043478,0.08532608695652173,0.873195652173913,0.041456521739130434,-0.3645391304347826,0
2022-07-20,0.09075000000000001,0.8795833333333334,0.029810606060606062,-0.26910606060606057,0.05434328358208955,0.9122686567164179,0.03314925373134329,-0.2971223880597015,0
2022-07-21,0.11018888888888889,0.8595833333333333,0.030211111111111116,-0.42571333333333333,0.02628125,0.95165625,0.022,0.007500000000000014,0
2022-07-22,0.12207563025210084,0.8453781512605042,0.03252100840336135,-0.4677915966386555,,,,,0
2022-07-23,0.07858928571428571,0.8829285714285715,0.038526785714285715,-0.26533482142857145,,,,,0
2022-07-24,0.08195833333333334,0.8646875,0.05330208333333333,-0.12365312499999999,,,,,0
2022-07-25,0.06299107142857142,0.9154017857142858,0.021616071428571425,-0.35860357142857147,,,,,0
2022-07-26,0.10647368421052632,0.8591228070175438,0.0343859649122807,-0.42846140350877193,,,,,0
2022-07-27,0.07274468085106384,0.9016702127659575,0.025542553191489358,-0.37027765957446807,,,,,0
2022-07-28,0.06625675675675677,0.909472972972973,0.02431081081081081,-0.30305675675675675,,,,,0
2022-07-29,0.1062121212121212,0.854030303030303,0.03984848484848485,-0.42718181818181816,,,,,0
2022-07-30,0.056400000000000006,0.9283555555555556,0.015244444444444442,-0.30058222222222225,,,,,0
2022-07-31,0.05722388059701493,0.9315522388059702,0.011238805970149254,-0.3370597014925373,,,,,0
2022-08-01,0.09254054054054053,0.8678648648648648,0.039729729729729726,-0.2787486486486487,0.04866666666666667,0.9215,0.0295,-0.3773666666666667,0
2022-08-02,0.08978688524590164,0.8862950819672131,0.023950819672131148,-0.3529196721311475,0.1229047619047619,0.8342619047619048,0.04278571428571428,-0.28164285714285714,0
2022-08-03,0.09798581560283688,0.8685602836879432,0.0334468085106383,-0.4033751773049645,0.1174561403508772,0.8589122807017544,0.02363157894736842,-0.638982456140351,0
2022-08-04,0.12747674418604651,0.8217325581395348,0.050872093023255814,-0.40306511627906977,0.13220408163265307,0.8391020408163266,0.02857142857142857,-0.6863346938775511,0
2022-08-05,0.10032967032967034,0.8649010989010989,0.03471428571428571,-0.33718461538461536,0.09050000000000001,0.8752500000000001,0.034272727272727274,-0.31780681818181816,1
2022-08-06,0.09111811023622048,0.8761653543307086,0.032755905511811026,-0.37649055118110236,0.08605555555555557,0.8692407407407408,0.04474074074074074,-0.3878925925925926,1
2022-08-07,0.08246456692913387,0.8867322834645669,0.03080314960629921,-0.26540944881889766,0.10657954545454545,0.8401704545454546,0.05335227272727273,-0.39187045454545455,1
2022-08-08,0.1218169934640523,0.8376928104575163,0.04047712418300654,-0.3958777777777778,0.1278409090909091,0.8130227272727274,0.058954545454545454,-0.7036477272727273,1
2022-08-09,0.09278947368421052,0.860015037593985,0.04723308270676692,-0.21500075187969925,0.05928571428571428,0.8740357142857142,0.06667857142857143,-0.2442892857142857,1
2022-08-10,0.11265591397849463,0.8586774193548387,0.02870967741935484,-0.5377086021505376,0.11573684210526315,0.8169473684210526,0.06726315789473684,-0.6346894736842105,1
2022-08-11,0.08508743169398907,0.890863387978142,0.024043715846994537,-0.4293497267759563,0.11906896551724137,0.8527241379310344,0.02813793103448276,-0.6778965517241379,1
2022-08-12,0.054568181818181814,0.9038693181818181,0.04159659090909091,-0.19516079545454545,0.08704545454545455,0.8663863636363637,0.04649999999999999,-0.2031431818181818,1
2022-08-13,0.09560693641618496,0.867693641618497,0.03679190751445087,-0.3765508670520231,0.10528985507246377,0.8478985507246377,0.04698550724637681,-0.2576652173913043,1
2022-08-14,0.05855652173913044,0.8836347826086957,0.0578,-0.14221739130434782,0.07439473684210526,0.8603157894736843,0.06536842105263158,-0.044181578947368405,1
2022-08-15,0.08508333333333334,0.8738958333333334,0.04096666666666667,-0.26658583333333336,0.10560526315789473,0.8058815789473684,0.08852631578947368,-0.11883552631578946,1
2022-08-16,0.10388268156424581,0.8743072625698324,0.021871508379888268,-0.5028335195530726,0.08887272727272727,0.8300545454545454,0.08107272727272727,-0.12037454545454547,1
2022-08-17,0.12436501901140684,0.8492623574144487,0.02641444866920152,-0.4322490494296578,0.11685714285714287,0.8366964285714286,0.046285714285714284,-0.5778392857142858,1
2022-08-18,0.1319517543859649,0.835171052631579,0.032916666666666664,-0.49742850877192984,0.11071428571428571,0.8440714285714286,0.04515714285714286,-0.40141571428571426,1
2022-08-19,0.06939999999999999,0.8854,0.045,-0.36206,0.1473783783783784,0.8160810810810811,0.036648648648648655,-0.6255945945945945,1
2022-08-20,0.060789473684210525,0.8757894736842106,0.0635263157894737,0.0079578947368421,0.12675,0.8335357142857143,0.03967857142857143,-0.44817142857142855,1
2022-08-21,0.079325,0.8326499999999999,0.088175,-0.023305,0.10204347826086957,0.8485652173913043,0.04952173913043478,-0.37355652173913045,1
2022-08-22,0.05490769230769231,0.8824461538461539,0.06264615384615385,-0.06149076923076923,0.09717857142857143,0.8523928571428572,0.05042857142857143,-0.5696142857142857,1
2022-08-23,0.0405925925925926,0.8734814814814814,0.08587037037037037,0.2305111111111111,0.09528571428571428,0.8561428571428571,0.04857142857142857,-0.6627285714285714,1
2022-08-24,0.058435483870967746,0.8599516129032259,0.08161290322580644,0.0021983870967741868,0.0898,0.8707,0.03935,-0.47519999999999996,1
2022-08-25,0.038441176470588236,0.8907941176470588,0.07079411764705883,0.15410588235294115,0.14387878787878788,0.8140909090909091,0.042151515151515155,-0.5479757575757577,1
2022-08-26,0.06846341463414635,0.8556585365853658,0.07585365853658536,-0.018312195121951223,0.07877142857142858,0.8583428571428572,0.06285714285714286,-0.19145428571428572,1
2022-08-27,0.06114893617021277,0.8704468085106384,0.0685531914893617,-0.043814893617021275,0.0754,0.878476923076923,0.046215384615384617,-0.043332307692307705,1
2022-08-28,0.052,0.8731428571428571,0.07492857142857143,0.19185714285714286,0.06519230769230769,0.8944230769230769,0.04057692307692307,-0.19477692307692307,1
2022-08-29,0.06363636363636363,0.8720909090909091,0.06409090909090909,-0.0418909090909091,0.11275,0.8476875,0.03975,-0.268675,1
2022-08-30,0.05541666666666667,0.8807222222222222,0.06391666666666666,0.02635833333333333,0.11820689655172413,0.8236896551724138,0.05806896551724138,-0.4250517241379311,1
2022-08-31,0.05515384615384615,0.8904230769230769,0.05438461538461538,-0.14919615384615384,,,,,1
2022-09-01,0.05146428571428572,0.8677857142857144,0.08071428571428571,0.04401428571428572,0.1491578947368421,0.8047368421052631,0.046026315789473686,-0.5025815789473684,1
2022-09-02,0.06969565217391305,0.8671304347826087,0.06317391304347826,-0.1305,0.1711333333333333,0.7605333333333333,0.06820000000000001,-0.5592333333333334,1
2022-09-03,0.045733333333333334,0.9005,0.053733333333333334,-0.06722666666666667,0.2098846153846154,0.7335769230769231,0.056846153846153845,-0.5524038461538461,1
2022-09-04,0.05307017543859649,0.8895964912280702,0.05729824561403509,-0.021670175438596492,0.18424137931034482,0.7695862068965518,0.046137931034482764,-0.6720620689655172,1
2022-09-05,0.06153061224489796,0.8876938775510204,0.05087755102040816,-0.11130204081632654,0.15175862068965518,0.8204137931034483,0.02782758620689655,-0.3369448275862069,1
2022-09-06,0.0567938144329897,0.8757835051546392,0.06743298969072165,-0.0026618556701030957,0.14216438356164385,0.8235753424657535,0.034260273972602735,-0.6296095890410959,1
2022-09-07,0.06286538461538461,0.8605288461538462,0.07667307692307693,0.0626375,0.10037499999999999,0.8406458333333333,0.058916666666666666,-0.29565729166666666,1
2022-09-08,0.057885350318471335,0.8578471337579617,0.08422292993630574,0.10174458598726115,0.14571538461538464,0.7971461538461538,0.05715384615384615,-0.6035530769230769,1
2022-09-09,0.04933766233766234,0.8768701298701299,0.07381818181818182,0.09190129870129869,0.101625,0.8487794117647058,0.04956617647058823,-0.34270588235294114,1
2022-09-12,0.0658974358974359,0.8632179487179488,0.07090384615384615,-0.0941826923076923,0.11220238095238096,0.8479047619047619,0.039880952380952385,-0.39355357142857145,1
2022-09-13,0.04495714285714286,0.8852214285714286,0.06975,0.11615785714285715,0.1086923076923077,0.8445555555555556,0.04667521367521368,-0.3811538461538461,1
2022-09-14,0.0493984375,0.882078125,0.0685546875,0.06456953125,0.13847272727272728,0.8311636363636363,0.030345454545454547,-0.47178000000000003,1
2022-09-15,0.047638554216867475,0.8820240963855421,0.07033734939759036,0.08062771084337349,0.12241025641025641,0.831974358974359,0.04553846153846154,-0.6407051282051283,1
2022-09-16,0.06811764705882353,0.8762745098039215,0.05564705882352941,-0.2648686274509804,0.15544,0.7896,0.05496,-0.46555599999999997,1
2022-09-17,0.07498924731182796,0.8617634408602151,0.06334408602150537,-0.2239494623655914,0.10919230769230769,0.8699423076923077,0.020692307692307694,-0.4761403846153846,1
2022-09-18,0.06533333333333334,0.8862000000000001,0.04850666666666666,-0.3311946666666667,0.11389473684210527,0.8361842105263158,0.05,-0.3646921052631579,1
2022-09-19,0.05301149425287356,0.8813103448275863,0.06563218390804598,0.06498620689655171,0.17454347826086955,0.7971521739130434,0.028304347826086956,-0.6334956521739131,1
2022-09-20,0.06324691358024692,0.8712839506172839,0.06548148148148149,-0.061860493827160495,0.10132653061224489,0.8443469387755101,0.0543265306122449,-0.24591224489795918,1
2022-09-21,0.053767857142857145,0.8823928571428572,0.06376785714285714,0.0064785714285714256,0.10894366197183099,0.864281690140845,0.02671830985915493,-0.3890845070422535,1
2022-09-22,0.07386,0.8686799999999999,0.05748,-0.187026,0.09300000000000001,0.8999166666666666,0.007083333333333334,-0.28573333333333334,1
2022-09-23,0.060333333333333336,0.8706140350877193,0.06912280701754386,-0.041563157894736844,0.09607692307692309,0.8822307692307692,0.021769230769230766,-0.22082307692307696,1
2022-09-24,0.046857142857142854,0.8895102040816326,0.06379591836734694,0.17965714285714288,0.1177142857142857,0.8251428571428571,0.05692857142857143,-0.4585142857142857,1
2022-09-25,0.04986363636363636,0.8774545454545454,0.0725909090909091,0.06207272727272727,0.0666,0.8611000000000001,0.07289999999999999,-0.09376999999999999,1
2022-09-26,0.057842105263157896,0.8758552631578947,0.06627631578947368,0.032072368421052634,0.06675,0.8786875000000001,0.0545,-0.0781875,1
2022-09-27,0.04950684931506849,0.8796438356164383,0.07082191780821917,0.06863287671232877,0.14225000000000002,0.8065,0.051375,-0.49111249999999995,1
2022-09-28,0.05507407407407408,0.8766481481481482,0.06835185185185184,-0.005346296296296298,0.14415384615384616,0.8386923076923077,0.017153846153846155,-0.6959615384615384,1
2022-09-29,0.043982758620689656,0.890051724137931,0.066,0.11088275862068966,0.13315384615384615,0.835974358974359,0.030743589743589744,-0.598023076923077,1
2022-09-30,0.029312500000000002,0.8890625,0.08164583333333333,0.30103125000000003,0.07986666666666667,0.8784,0.04173333333333333,-0.31870666666666664,1
2022-10-01,0.06316393442622951,0.8865245901639345,0.05031147540983606,-0.23055245901639346,0.13374074074074074,0.8027777777777778,0.06344444444444444,-0.7975555555555555,1
2022-10-02,0.05632352941176471,0.8766764705882353,0.06685294117647059,0.11361764705882353,0.12551724137931036,0.8146896551724139,0.06010344827586207,-0.44988275862068966,1
2022-10-03,0.060200000000000004,0.8765384615384616,0.06330769230769231,-0.05598923076923078,0.1175,0.8195833333333334,0.06283333333333334,-0.3583416666666666,0
2022-10-04,0.043819444444444446,0.8802777777777778,0.07593055555555556,0.20273055555555555,0.1260769230769231,0.857,0.01676923076923077,-0.5528538461538461,0
2022-10-05,0.050015384615384614,0.8821230769230769,0.0678923076923077,0.018306153846153847,0.13929411764705882,0.8215294117647058,0.039117647058823535,-0.7558941176470588,0
2022-10-06,0.06792,0.86264,0.06956,-0.06066400000000001,0.1116,0.8547,0.03365,-0.36619,0
2022-10-07,0.06220408163265306,0.8669387755102042,0.07081632653061225,0.023979591836734693,0.17392307692307693,0.8093846153846154,0.016576923076923076,-0.6339461538461539,0
2022-10-08,0.05573170731707317,0.881,0.06336585365853659,-0.05059024390243903,0.10531818181818182,0.8517272727272727,0.04281818181818182,-0.5883181818181819,0
2022-10-09,0.04003030303030303,0.8798787878787879,0.08018181818181817,0.18047878787878788,0.19584374999999998,0.782375,0.02190625,-0.81319375,0
2022-10-10,0.06209756097560975,0.8719512195121951,0.06580487804878049,-0.0402780487804878,0.15435714285714286,0.7990714285714285,0.046571428571428576,-0.3936571428571428,0
2022-10-11,0.050893617021276594,0.8806382978723405,0.0684468085106383,0.15272340425531913,0.06927272727272728,0.8695454545454545,0.061181818181818184,0.15132727272727273,0
2022-10-12,0.033874999999999995,0.8897083333333334,0.07656249999999999,0.25285416666666666,0.0886,0.8780666666666667,0.03333333333333333,-0.15797999999999998,0
2022-10-13,0.05001785714285715,0.880625,0.06935714285714285,0.0012232142857142839,0.1736,0.7776,0.0486,-0.41059999999999997,0
2022-10-14,0.04741666666666666,0.8693541666666667,0.08314583333333334,0.13701666666666665,0.11888888888888889,0.8291666666666667,0.05205555555555555,-0.4639333333333333,0
2022-10-15,0.04609090909090909,0.8827272727272727,0.07127272727272728,0.18740454545454543,0.14741666666666667,0.8181666666666666,0.0345,-0.8867166666666666,0
2022-10-16,0.0343,0.8715333333333334,0.09416666666666668,0.29117,0.10640909090909091,0.8576363636363635,0.03613636363636364,-0.21610909090909092,0
2022-10-17,0.04475,0.886875,0.06825,0.11441875,0.06615,0.8843500000000001,0.0498,0.031194999999999994,0
2022-10-18,0.045899999999999996,0.88544,0.06868,0.032802,0.12122222222222222,0.846,0.032777777777777774,-0.47877222222222227,0
2022-10-19,0.031122448979591835,0.9031428571428571,0.06575510204081633,0.24890816326530613,0.0986,0.8737999999999999,0.0273,-0.5539,0
2022-10-20,0.05087755102040816,0.877938775510204,0.07114285714285715,0.093934693877551,0.06083333333333333,0.9009999999999999,0.03833333333333333,-0.30905,0
2022-10-21,0.03434722222222222,0.8846805555555556,0.0808611111111111,0.19250555555555557,0.05172222222222222,0.9162777777777777,0.03211111111111112,-0.12255555555555556,0
2022-10-22,0.06717241379310344,0.8732068965517241,0.05962068965517241,-0.17909655172413794,0.10405555555555555,0.8498888888888889,0.04616666666666666,-0.36386666666666667,0
2022-10-23,0.04747222222222222,0.8798333333333334,0.07258333333333333,0.20422777777777779,0.156,0.8345833333333333,0.009458333333333334,-0.8010333333333334,0
2022-10-24,0.03097727272727273,0.9049318181818182,0.06404545454545454,0.39901590909090906,0.1799767441860465,0.8126511627906977,0.007395348837209302,-0.8924813953488372,0
2022-10-25,0.029375,0.8968125,0.0738125,0.3502,0.057,0.908,0.035,-0.5483,0
2022-10-26,0.03346875,0.88890625,0.077625,0.183778125,0.11763636363636364,0.8241818181818181,0.05790909090909091,-0.5995363636363636,0
2022-10-27,0.030375,0.8875625,0.0820625,0.13248125,0.122,0.8130000000000001,0.065,-0.9743,0
